sample_id,json_key,violation_type,detected_violation,level,language,model,model_raw,strategy,violation_match,tp,fp,fn,tn,accuracy,expected_violation_raw,detected_violation_raw,processing_group
lsp--gpt-4o-mini--smell_lsp_19,lsp--gpt-4o-mini--smell,LSP,,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_20,lsp--gpt-4o-mini--smell,LSP,,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_21,lsp--gpt-4o-mini--smell,LSP,SRP,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--smell_lsp_22,lsp--gpt-4o-mini--smell,LSP,,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_23,lsp--gpt-4o-mini--smell,LSP,,HARD,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_24,lsp--gpt-4o-mini--smell,LSP,,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_25,lsp--gpt-4o-mini--smell,LSP,,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_26,lsp--gpt-4o-mini--smell,LSP,,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_27,lsp--gpt-4o-mini--smell,LSP,,EASY,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_28,lsp--gpt-4o-mini--smell,LSP,DIP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,DIP,lsp
lsp--gpt-4o-mini--smell_lsp_29,lsp--gpt-4o-mini--smell,LSP,SRP,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--smell_lsp_30,lsp--gpt-4o-mini--smell,LSP,,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_31,lsp--gpt-4o-mini--smell,LSP,,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_32,lsp--gpt-4o-mini--smell,LSP,,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_33,lsp--gpt-4o-mini--smell,LSP,,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_34,lsp--gpt-4o-mini--smell,LSP,,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_35,lsp--gpt-4o-mini--smell,LSP,,HARD,C#,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_36,lsp--gpt-4o-mini--smell,LSP,,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_37,lsp--gpt-4o-mini--smell,LSP,,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_38,lsp--gpt-4o-mini--smell,LSP,,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_39,lsp--gpt-4o-mini--smell,LSP,,EASY,C#,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_40,lsp--gpt-4o-mini--smell,LSP,,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_41,lsp--gpt-4o-mini--smell,LSP,SRP,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--smell_lsp_42,lsp--gpt-4o-mini--smell,LSP,,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_43,lsp--gpt-4o-mini--smell,LSP,,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,smell,True,1,0,0,0,1,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_44,lsp--gpt-4o-mini--smell,LSP,,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_45,lsp--gpt-4o-mini--smell,LSP,,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_46,lsp--gpt-4o-mini--smell,LSP,,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--smell_lsp_47,lsp--gpt-4o-mini--smell,LSP,,HARD,C#,GPT-4o-Mini,gpt-4o-mini,smell,False,0,1,0,0,0,LSP,,lsp
lsp--gpt-4o-mini--example_lsp_0,lsp--gpt-4o-mini--example,LSP,LSP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_1,lsp--gpt-4o-mini--example,LSP,LSP,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_2,lsp--gpt-4o-mini--example,LSP,LSP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_3,lsp--gpt-4o-mini--example,LSP,LSP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_4,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_5,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_6,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_7,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_8,lsp--gpt-4o-mini--example,LSP,LSP,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_9,lsp--gpt-4o-mini--example,LSP,LSP,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_10,lsp--gpt-4o-mini--example,LSP,LSP,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_11,lsp--gpt-4o-mini--example,LSP,LSP,HARD,C#,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_12,lsp--gpt-4o-mini--example,LSP,LSP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_13,lsp--gpt-4o-mini--example,LSP,LSP,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_14,lsp--gpt-4o-mini--example,LSP,LSP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_15,lsp--gpt-4o-mini--example,LSP,LSP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_16,lsp--gpt-4o-mini--example,LSP,SRP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_17,lsp--gpt-4o-mini--example,LSP,SRP,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_18,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_19,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_20,lsp--gpt-4o-mini--example,LSP,SRP,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_21,lsp--gpt-4o-mini--example,LSP,SRP,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_22,lsp--gpt-4o-mini--example,LSP,SRP,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_23,lsp--gpt-4o-mini--example,LSP,SRP,HARD,C#,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_24,lsp--gpt-4o-mini--example,LSP,DIP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,DIP,lsp
lsp--gpt-4o-mini--example_lsp_25,lsp--gpt-4o-mini--example,LSP,DIP,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,DIP,lsp
lsp--gpt-4o-mini--example_lsp_26,lsp--gpt-4o-mini--example,LSP,OCP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,OCP,lsp
lsp--gpt-4o-mini--example_lsp_27,lsp--gpt-4o-mini--example,LSP,DIP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,DIP,lsp
lsp--gpt-4o-mini--example_lsp_28,lsp--gpt-4o-mini--example,LSP,SRP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_29,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_30,lsp--gpt-4o-mini--example,LSP,OCP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,OCP,lsp
lsp--gpt-4o-mini--example_lsp_31,lsp--gpt-4o-mini--example,LSP,OCP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,OCP,lsp
lsp--gpt-4o-mini--example_lsp_32,lsp--gpt-4o-mini--example,LSP,OCP,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,OCP,lsp
lsp--gpt-4o-mini--example_lsp_33,lsp--gpt-4o-mini--example,LSP,OCP,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,OCP,lsp
lsp--gpt-4o-mini--example_lsp_34,lsp--gpt-4o-mini--example,LSP,OCP,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,OCP,lsp
lsp--gpt-4o-mini--example_lsp_35,lsp--gpt-4o-mini--example,LSP,SRP,HARD,C#,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_36,lsp--gpt-4o-mini--example,LSP,LSP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_37,lsp--gpt-4o-mini--example,LSP,LSP,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_38,lsp--gpt-4o-mini--example,LSP,LSP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_39,lsp--gpt-4o-mini--example,LSP,LSP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_40,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_41,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_42,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_43,lsp--gpt-4o-mini--example,LSP,LSP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_44,lsp--gpt-4o-mini--example,LSP,SRP,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--gpt-4o-mini--example_lsp_45,lsp--gpt-4o-mini--example,LSP,LSP,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_46,lsp--gpt-4o-mini--example,LSP,LSP,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--gpt-4o-mini--example_lsp_47,lsp--gpt-4o-mini--example,LSP,LSP,HARD,C#,GPT-4o-Mini,gpt-4o-mini,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--codellama70b-temp0-latest--example_lsp_0,lsp--codellama70b-temp0-latest--example,LSP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_1,lsp--codellama70b-temp0-latest--example,LSP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_2,lsp--codellama70b-temp0-latest--example,LSP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_3,lsp--codellama70b-temp0-latest--example,LSP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_4,lsp--codellama70b-temp0-latest--example,LSP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--codellama70b-temp0-latest--example_lsp_5,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_6,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_7,lsp--codellama70b-temp0-latest--example,LSP,SRP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--codellama70b-temp0-latest--example_lsp_8,lsp--codellama70b-temp0-latest--example,LSP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_9,lsp--codellama70b-temp0-latest--example,LSP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_10,lsp--codellama70b-temp0-latest--example,LSP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_11,lsp--codellama70b-temp0-latest--example,LSP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_12,lsp--codellama70b-temp0-latest--example,LSP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_13,lsp--codellama70b-temp0-latest--example,LSP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_14,lsp--codellama70b-temp0-latest--example,LSP,LSP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,LSP,lsp
lsp--codellama70b-temp0-latest--example_lsp_15,lsp--codellama70b-temp0-latest--example,LSP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_16,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_17,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_18,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_19,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_20,lsp--codellama70b-temp0-latest--example,LSP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_21,lsp--codellama70b-temp0-latest--example,LSP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_22,lsp--codellama70b-temp0-latest--example,LSP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_23,lsp--codellama70b-temp0-latest--example,LSP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_24,lsp--codellama70b-temp0-latest--example,LSP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_25,lsp--codellama70b-temp0-latest--example,LSP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_26,lsp--codellama70b-temp0-latest--example,LSP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_27,lsp--codellama70b-temp0-latest--example,LSP,NONE,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,0,1,0,0,LSP,NONE,lsp
lsp--codellama70b-temp0-latest--example_lsp_28,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_29,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_30,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_31,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_32,lsp--codellama70b-temp0-latest--example,LSP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_33,lsp--codellama70b-temp0-latest--example,LSP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_34,lsp--codellama70b-temp0-latest--example,LSP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_35,lsp--codellama70b-temp0-latest--example,LSP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_36,lsp--codellama70b-temp0-latest--example,LSP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_37,lsp--codellama70b-temp0-latest--example,LSP,SRP,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,SRP,lsp
lsp--codellama70b-temp0-latest--example_lsp_38,lsp--codellama70b-temp0-latest--example,LSP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_39,lsp--codellama70b-temp0-latest--example,LSP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_40,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_41,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_42,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_43,lsp--codellama70b-temp0-latest--example,LSP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_44,lsp--codellama70b-temp0-latest--example,LSP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_45,lsp--codellama70b-temp0-latest--example,LSP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_46,lsp--codellama70b-temp0-latest--example,LSP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--codellama70b-temp0-latest--example_lsp_47,lsp--codellama70b-temp0-latest--example,LSP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,LSP,,lsp
lsp--qwen2.5-coder32b-temp0-latest--default_lsp_0,lsp--qwen2.5-coder32b-temp0-latest--default,LSP,LSP,EASY,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,default,True,1,0,0,0,1,LSP,LSP,lsp
lsp--qwen2.5-coder32b-temp0-latest--default_lsp_1,lsp--qwen2.5-coder32b-temp0-latest--default,LSP,LSP,EASY,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,default,True,1,0,0,0,1,LSP,LSP,lsp
lsp--qwen2.5-coder32b-temp0-latest--default_lsp_2,lsp--qwen2.5-coder32b-temp0-latest--default,LSP,LSP,EASY,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,default,True,1,0,0,0,1,LSP,LSP,lsp
lsp--qwen2.5-coder32b-temp0-latest--default_lsp_3,lsp--qwen2.5-coder32b-temp0-latest--default,LSP,LSP,EASY,C#,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,default,True,1,0,0,0,1,LSP,LSP,lsp
lsp--qwen2.5-coder32b-temp0-latest--default_lsp_4,lsp--qwen2.5-coder32b-temp0-latest--default,LSP,,MODERATE,JAVA,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,default,False,0,1,0,0,0,LSP,,lsp
lsp--qwen2.5-coder32b-temp0-latest--default_lsp_5,lsp--qwen2.5-coder32b-temp0-latest--default,LSP,,MODERATE,PYTHON,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,default,False,0,1,0,0,0,LSP,,lsp
lsp--qwen2.5-coder32b-temp0-latest--default_lsp_6,lsp--qwen2.5-coder32b-temp0-latest--default,LSP,LSP,MODERATE,KOTLIN,Qwen2.5-Coder-32B,qwen2.5-coder32b-temp0-latest,default,True,1,0,0,0,1,LSP,LSP,lsp
